handSide,targetGrip,targetTrigger,joint,positionX,positionY,positionZ,rotationX,rotationY,rotationZ,rotationW,radius
RIGHT,0.50,1.00,RING_PROXIMAL_EXT,0.04480120,-0.06064510,0.08714747,-0.48184481,0.30605921,-0.61081117,0.54869324,0.01050000
RIGHT,0.50,1.00,RING_INTERMEDIATE_EXT,0.00745876,-0.06690109,0.07307863,-0.72190261,0.63207948,-0.26295638,0.10093100,0.00840000
RIGHT,0.50,1.00,RING_DISTAL_EXT,-0.00701849,-0.06157273,0.09709090,-0.60843819,0.64418375,0.22832865,-0.40335777,0.00740000
RIGHT,0.50,1.00,RING_TIP_EXT,0.00568623,-0.05843979,0.10617656,-0.60843819,0.64418375,0.22832865,-0.40335777,0.00650000
RIGHT,0.50,1.00,LITTLE_METACARPAL_EXT,0.04437941,-0.06047314,0.15421802,0.15187289,0.09851009,0.73613477,-0.65217906,0.01850000
RIGHT,0.50,1.00,LITTLE_PROXIMAL_EXT,0.03839312,-0.08207107,0.09539968,-0.45228958,0.23533152,-0.67336184,0.53538585,0.00900000
RIGHT,0.50,1.00,LITTLE_INTERMEDIATE_EXT,0.01260878,-0.08708280,0.08102351,-0.69140935,0.59081888,-0.38918409,0.14636506,0.00750000
RIGHT,0.50,1.00,LITTLE_DISTAL_EXT,-0.00021291,-0.08244038,0.09281939,-0.64426279,0.71109420,0.03576894,-0.27927056,0.00670000
RIGHT,0.50,1.00,LITTLE_TIP_EXT,0.00489258,-0.07888162,0.10251129,-0.64426279,0.71109420,0.03576894,-0.27927056,0.00650000
RIGHT,0.80,0.00,PALM_EXT,0.04560377,-0.03770208,0.11518025,0.02977173,0.04279944,0.63551944,-0.77032363,0.01190000
RIGHT,0.80,0.00,WRIST_EXT,0.04103772,-0.04022324,0.16783795,-0.10554438,-0.17227055,0.63086659,-0.74912971,0.01190000
RIGHT,0.80,0.00,THUMB_METACARPAL_EXT,0.01943152,-0.01766789,0.14887118,-0.18319257,-0.31052652,0.03661865,-0.93202698,0.01210000
RIGHT,0.80,0.00,THUMB_PROXIMAL_EXT,-0.00341485,-0.00295109,0.11896962,-0.11731632,0.23503706,0.03022094,0.96440792,0.01170000
RIGHT,0.80,0.00,THUMB_DISTAL_EXT,-0.01792552,-0.01077092,0.09094042,-0.50663114,0.20351747,0.18702099,0.81665796,0.01050000
RIGHT,0.80,0.00,THUMB_TIP_EXT,-0.02090709,-0.02962387,0.08251536,-0.50663114,0.20351747,0.18702099,0.81665796,0.00960000
RIGHT,0.80,0.00,INDEX_METACARPAL_EXT,0.03601939,-0.01528990,0.15050608,-0.08866701,0.03987579,0.71327281,-0.69411206,0.02100000
RIGHT,0.80,0.00,INDEX_PROXIMAL_EXT,0.04954373,-0.01036608,0.07753867,-0.02008105,0.02706871,-0.73074949,0.68181437,0.01060000
RIGHT,0.80,0.00,INDEX_INTERMEDIATE_EXT,0.04663291,-0.00983119,0.03370833,0.01055329,-0.00103834,-0.70097363,0.71310943,0.00950000
RIGHT,0.80,0.00,INDEX_DISTAL_EXT,0.04709996,-0.00944108,0.00501931,0.00162147,-0.02266608,-0.69974262,0.71403450,0.00860000
RIGHT,0.80,0.00,INDEX_TIP_EXT,0.04762373,-0.00988579,-0.01008648,0.00162147,-0.02266608,-0.69974262,0.71403450,0.00770000
RIGHT,0.80,0.00,MIDDLE_METACARPAL_EXT,0.04460680,-0.03414440,0.15046954,0.02977156,0.04279914,0.63551950,-0.77032369,0.02140000
RIGHT,0.80,0.00,MIDDLE_PROXIMAL_EXT,0.04660076,-0.04125983,0.07989103,0.49575481,-0.41863498,0.57522297,-0.49808848,0.01130000
RIGHT,0.80,0.00,MIDDLE_INTERMEDIATE_EXT,0.00403665,-0.04178756,0.07308233,-0.70350146,0.70629877,-0.06770479,-0.04056774,0.00799000
RIGHT,0.80,0.00,MIDDLE_DISTAL_EXT,0.00277404,-0.03670716,0.10593385,-0.45026684,0.53454840,0.46686700,-0.54180688,0.00795000
RIGHT,0.80,0.00,MIDDLE_TIP_EXT,0.02176028,-0.03692007,0.10549635,-0.42845523,0.55218512,0.44475076,-0.56010383,0.00690000
RIGHT,0.80,0.00,RING_METACARPAL_EXT,0.04552105,-0.04781991,0.15174863,0.08002022,0.05754364,0.65377998,-0.75023919,0.01910000
RIGHT,0.80,0.00,RING_PROXIMAL_EXT,0.04431581,-0.06069165,0.08712530,-0.52144063,0.35856447,-0.58106655,0.51175594,0.01050000
RIGHT,0.80,0.00,RING_INTERMEDIATE_EXT,0.00505966,-0.06541222,0.07909387,-0.72854209,0.66994518,-0.14056484,-0.02534611,0.00840000
RIGHT,0.80,0.00,RING_DISTAL_EXT,0.00019041,-0.05899203,0.10643059,-0.45903921,0.54213697,0.41813460,-0.56615829,0.00740000
RIGHT,0.80,0.00,RING_TIP_EXT,0.01608488,-0.05793417,0.10657805,-0.45903921,0.54213697,0.41813460,-0.56615829,0.00650000
RIGHT,0.80,0.00,LITTLE_METACARPAL_EXT,0.04495167,-0.06042093,0.15415415,0.16042791,0.09128482,0.73509896,-0.65235049,0.01850000
RIGHT,0.80,0.00,LITTLE_PROXIMAL_EXT,0.03760228,-0.08204317,0.09549952,-0.49121064,0.30853096,-0.63777077,0.50672537,0.00900000
RIGHT,0.80,0.00,LITTLE_INTERMEDIATE_EXT,0.00952971,-0.08515978,0.08572471,-0.71291250,0.65628070,-0.24585202,0.02468388,0.00750000
RIGHT,0.80,0.00,LITTLE_DISTAL_EXT,0.00264163,-0.07998842,0.10151571,-0.51068830,0.64136219,0.29031968,-0.49352580,0.00670000
RIGHT,0.80,0.00,LITTLE_TIP_EXT,0.01334854,-0.07847178,0.10548133,-0.51068830,0.64136219,0.29031968,-0.49352580,0.00650000
RIGHT,0.80,0.20,PALM_EXT,0.04560180,-0.03773564,0.11517197,0.03104494,0.04218203,0.63553882,-0.77029133,0.01190000
RIGHT,0.80,0.20,WRIST_EXT,0.04103775,-0.04022324,0.16783786,-0.10626512,-0.17312714,0.63074476,-0.74893230,0.01190000
RIGHT,0.80,0.20,THUMB_METACARPAL_EXT,0.01941554,-0.01768667,0.14885944,-0.18295394,-0.30945271,0.03459017,-0.93250811,0.01210000
RIGHT,0.80,0.20,THUMB_PROXIMAL_EXT,-0.00339266,-0.00303465,0.11889708,-0.12543279,0.23255253,0.03449301,0.96384513,0.01170000
RIGHT,0.80,0.20,THUMB_DISTAL_EXT,-0.01768819,-0.01141870,0.09092045,-0.52052593,0.19880073,0.18785731,0.80885220,0.01050000
RIGHT,0.80,0.20,THUMB_TIP_EXT,-0.02031767,-0.03054577,0.08301175,-0.52052593,0.19880073,0.18785731,0.80885220,0.00960000
RIGHT,0.80,0.20,INDEX_METACARPAL_EXT,0.03908353,-0.01853174,0.15230876,-0.05630455,0.01429053,0.71774364,-0.69388109,0.02100000
RIGHT,0.80,0.20,INDEX_PROXIMAL_EXT,0.04656965,-0.01424617,0.07843739,-0.39666134,0.33671886,-0.63565898,0.57027972,0.01060000
RIGHT,0.80,0.20,INDEX_INTERMEDIATE_EXT,0.00796204,-0.01530397,0.05850798,-0.65410268,0.66255885,-0.29126146,0.21984842,0.00950000
RIGHT,0.80,0.20,INDEX_DISTAL_EXT,-0.01112539,-0.01251191,0.07933605,-0.67759758,0.71733838,0.08812740,-0.13609497,0.00860000
RIGHT,0.80,0.20,INDEX_TIP_EXT,-0.00636697,-0.01163483,0.09366244,-0.67759758,0.71733838,0.08812740,-0.13609497,0.00770000
RIGHT,0.80,0.20,MIDDLE_METACARPAL_EXT,0.04469611,-0.03413618,0.15045947,0.03104454,0.04218176,0.63553882,-0.77029151,0.02140000
RIGHT,0.80,0.20,MIDDLE_PROXIMAL_EXT,0.04650748,-0.04133511,0.07988453,0.50430655,-0.42966500,0.56659204,-0.48993638,0.01130000
RIGHT,0.80,0.20,MIDDLE_INTERMEDIATE_EXT,0.00372280,-0.04164833,0.07461989,-0.70272958,0.70743650,-0.04670588,-0.05936806,0.00799000
RIGHT,0.80,0.20,MIDDLE_DISTAL_EXT,0.00433340,-0.03667426,0.10750622,-0.42999130,0.51472819,0.48735562,-0.55914986,0.00795000
RIGHT,0.80,0.20,MIDDLE_TIP_EXT,0.02322588,-0.03707033,0.10560083,-0.40899128,0.53156734,0.46452689,-0.57825500,0.00690000
RIGHT,0.80,0.20,RING_METACARPAL_EXT,0.04556951,-0.04781544,0.15174314,0.08057877,0.05701489,0.65374261,-0.75025219,0.01910000
RIGHT,0.80,0.20,RING_PROXIMAL_EXT,0.04426434,-0.06069672,0.08712369,-0.52551740,0.36452019,-0.57762879,0.50725013,0.01050000
RIGHT,0.80,0.20,RING_INTERMEDIATE_EXT,0.00485423,-0.06521589,0.07978505,-0.72766393,0.67300576,-0.12657472,-0.03934754,0.00840000
RIGHT,0.80,0.20,RING_DISTAL_EXT,0.00111413,-0.05872893,0.10728067,-0.44308236,0.53007096,0.43392244,-0.57828635,0.00740000
RIGHT,0.80,0.20,RING_TIP_EXT,0.01700605,-0.05789357,0.10655737,-0.44308236,0.53007096,0.43392244,-0.57828635,0.00650000
RIGHT,0.80,0.20,LITTLE_METACARPAL_EXT,0.04498683,-0.06041765,0.15415013,0.16106519,0.09073944,0.73504782,-0.65232712,0.01850000
RIGHT,0.80,0.20,LITTLE_PROXIMAL_EXT,0.03753445,-0.08204073,0.09550875,-0.49336383,0.31327793,-0.63541043,0.50468212,0.00900000
RIGHT,0.80,0.20,LITTLE_INTERMEDIATE_EXT,0.00934707,-0.08502519,0.08603823,-0.71327204,0.65960354,-0.23638359,0.01704983,0.00750000
RIGHT,0.80,0.20,LITTLE_DISTAL_EXT,0.00287732,-0.07985377,0.10200411,-0.50352508,0.63571900,0.30149791,-0.50142246,0.00670000
RIGHT,0.80,0.20,LITTLE_TIP_EXT,0.01371747,-0.07845289,0.10563630,-0.50352508,0.63571900,0.30149791,-0.50142246,0.00650000
RIGHT,0.80,0.50,PALM_EXT,0.04560194,-0.03773773,0.11517155,0.03111706,0.04214757,0.63554007,-0.77028912,0.01190000
RIGHT,0.80,0.50,WRIST_EXT,0.04103792,-0.04022336,0.16783786,-0.10630648,-0.17317547,0.63073820,-0.74892092,0.01190000
RIGHT,0.80,0.50,THUMB_METACARPAL_EXT,0.01936850,-0.01774222,0.14882502,-0.18224682,-0.30628094,0.02861635,-0.93389535,0.01210000
RIGHT,0.80,0.50,THUMB_PROXIMAL_EXT,-0.00332499,-0.00327975,0.11868393,-0.14930032,0.22498026,0.04688914,0.96171510,0.01170000
RIGHT,0.80,0.50,THUMB_DISTAL_EXT,-0.01694079,-0.01330358,0.09090847,-0.56059867,0.18413685,0.18962190,0.78477228,0.01050000
RIGHT,0.80,0.50,THUMB_TIP_EXT,-0.01853491,-0.03311843,0.08457321,-0.56059867,0.18413685,0.18962190,0.78477228,0.00960000
RIGHT,0.80,0.50,INDEX_METACARPAL_EXT,0.03955933,-0.01903504,0.15258855,-0.05127097,0.01031633,0.71832687,-0.69373775,0.02100000
RIGHT,0.80,0.50,INDEX_PROXIMAL_EXT,0.04610212,-0.01484668,0.07862216,-0.44800869,0.37888837,-0.60489720,0.53836018,0.01060000
RIGHT,0.80,0.50,INDEX_INTERMEDIATE_EXT,0.00488544,-0.01588809,0.06510836,-0.68944615,0.69866377,-0.17129301,0.08480757,0.00950000
RIGHT,0.80,0.50,INDEX_DISTAL_EXT,-0.00516720,-0.01241875,0.09137893,-0.61355615,0.66931081,0.26522237,-0.32439065,0.00860000
RIGHT,0.80,0.50,INDEX_TIP_EXT,0.00632042,-0.01176810,0.10119057,-0.61355615,0.66931081,0.26522237,-0.32439065,0.00770000
RIGHT,0.80,0.50,MIDDLE_METACARPAL_EXT,0.04470141,-0.03413588,0.15045890,0.03111706,0.04214757,0.63554007,-0.77028912,0.02140000
RIGHT,0.80,0.50,MIDDLE_PROXIMAL_EXT,0.04650246,-0.04133964,0.07988423,0.50478297,-0.43031630,0.56608045,-0.48946518,0.01130000
RIGHT,0.80,0.50,MIDDLE_INTERMEDIATE_EXT,0.00370679,-0.04163963,0.07470930,-0.70276535,0.70742524,-0.04724818,-0.05864330,0.00799000
RIGHT,0.80,0.50,MIDDLE_DISTAL_EXT,0.00425777,-0.03667384,0.10759795,-0.43167695,0.51609832,0.48598823,-0.55777651,0.00795000
RIGHT,0.80,0.50,MIDDLE_TIP_EXT,0.02316123,-0.03705513,0.10580134,-0.41062054,0.53300393,0.46321565,-0.57682776,0.00690000
RIGHT,0.80,0.50,RING_METACARPAL_EXT,0.04556250,-0.04781628,0.15174395,0.08049480,0.05709525,0.65375131,-0.75024766,0.01910000
RIGHT,0.80,0.50,RING_PROXIMAL_EXT,0.04427239,-0.06069613,0.08712387,-0.52491456,0.36372620,-0.57814151,0.50785953,0.01050000
RIGHT,0.80,0.50,RING_INTERMEDIATE_EXT,0.00488254,-0.06523848,0.07968736,-0.72776484,0.67263407,-0.12856460,-0.03733939,0.00840000
RIGHT,0.80,0.50,RING_DISTAL_EXT,0.00098125,-0.05876082,0.10716367,-0.44615132,0.53243095,0.43101114,-0.57593113,0.00740000
RIGHT,0.80,0.50,RING_TIP_EXT,0.01687774,-0.05788571,0.10660720,-0.44615132,0.53243095,0.43101114,-0.57593113,0.00650000
RIGHT,0.80,0.50,LITTLE_METACARPAL_EXT,0.04497580,-0.06041884,0.15415141,0.16090012,0.09087867,0.73507005,-0.65232342,0.01850000
RIGHT,0.80,0.50,LITTLE_PROXIMAL_EXT,0.03754963,-0.08204150,0.09550655,-0.49264535,0.31188104,-0.63616693,0.50529611,0.00900000
RIGHT,0.80,0.50,LITTLE_INTERMEDIATE_EXT,0.00939693,-0.08506137,0.08594108,-0.71311748,0.65864533,-0.23931681,0.01946531,0.00750000
RIGHT,0.80,0.50,LITTLE_DISTAL_EXT,0.00279625,-0.07989025,0.10185444,-0.50710535,0.63831079,0.29658711,-0.49743453,0.00670000
RIGHT,0.80,0.50,LITTLE_TIP_EXT,0.01357519,-0.07844043,0.10564607,-0.50710535,0.63831079,0.29658711,-0.49743453,0.00650000
RIGHT,0.80,0.80,PALM_EXT,0.04560144,-0.03774250,0.11517042,0.03130876,0.04205361,0.63554287,-0.77028441,0.01190000
RIGHT,0.80,0.80,WRIST_EXT,0.04103775,-0.04022312,0.16783792,-0.10641673,-0.17330648,0.63071895,-0.74889088,0.01190000
RIGHT,0.80,0.80,THUMB_METACARPAL_EXT,0.01924548,-0.01788598,0.14873573,-0.18036647,-0.29796347,0.01307197,-0.93729180,0.01210000
RIGHT,0.80,0.80,THUMB_PROXIMAL_EXT,-0.00313305,-0.00390941,0.11813337,-0.21107948,0.20354955,0.07779837,0.95287007,0.01170000
RIGHT,0.80,0.80,THUMB_DISTAL_EXT,-0.01467873,-0.01801956,0.09120858,-0.65836322,0.14093643,0.18929023,0.71474826,0.01050000
RIGHT,0.80,0.80,THUMB_TIP_EXT,-0.01368192,-0.03876841,0.08926004,-0.65836322,0.14093643,0.18929023,0.71474826,0.00960000
RIGHT,0.80,0.80,INDEX_METACARPAL_EXT,0.03993762,-0.01943523,0.15281135,-0.04726515,0.00715351,0.71876955,-0.69360363,0.02100000
RIGHT,0.80,0.80,INDEX_PROXIMAL_EXT,0.04572896,-0.01532370,0.07877803,0.48681977,-0.41075370,0.57768071,-0.51046395,0.01060000
RIGHT,0.80,0.80,INDEX_INTERMEDIATE_EXT,0.00318741,-0.01629597,0.07060701,-0.69993484,0.71009481,-0.07210000,-0.02565914,0.00950000
RIGHT,0.80,0.80,INDEX_DISTAL_EXT,0.00136212,-0.01238114,0.09857905,-0.52871817,0.59723943,0.39212307,-0.45826006,0.00860000
RIGHT,0.80,0.80,INDEX_TIP_EXT,0.01590936,-0.01213622,0.10269928,-0.52871817,0.59723943,0.39212307,-0.45826006,0.00770000
RIGHT,0.80,0.80,MIDDLE_METACARPAL_EXT,0.04471470,-0.03413433,0.15045747,0.03130893,0.04205390,0.63554281,-0.77028435,0.02140000
RIGHT,0.80,0.80,MIDDLE_PROXIMAL_EXT,0.04648816,-0.04135060,0.07988334,0.50605839,-0.43195507,0.56476831,-0.48821938,0.01130000
RIGHT,0.80,0.80,MIDDLE_INTERMEDIATE_EXT,0.00366471,-0.04161900,0.07494140,-0.70255244,0.70757687,-0.04321697,-0.06236152,0.00799000
RIGHT,0.80,0.80,MIDDLE_DISTAL_EXT,0.00458041,-0.03666949,0.10782444,-0.42716402,0.51180297,0.49024710,-0.56146944,0.00795000
RIGHT,0.80,0.80,MIDDLE_TIP_EXT,0.02345043,-0.03709000,0.10571289,-0.40628362,0.52853096,0.46732292,-0.58068866,0.00690000
RIGHT,0.80,0.80,RING_METACARPAL_EXT,0.04557458,-0.04781491,0.15174270,0.08063619,0.05696095,0.65373957,-0.75025266,0.01910000
RIGHT,0.80,0.80,RING_PROXIMAL_EXT,0.04425916,-0.06069714,0.08712363,-0.52593595,0.36517143,-0.57727015,0.50675601,0.01050000
RIGHT,0.80,0.80,RING_INTERMEDIATE_EXT,0.00483318,-0.06519264,0.07985896,-0.72753710,0.67333370,-0.12508343,-0.04082616,0.00840000
RIGHT,0.80,0.80,RING_DISTAL_EXT,0.00121332,-0.05869955,0.10736918,-0.44176862,0.52907681,0.43522823,-0.57922024,0.00740000
RIGHT,0.80,0.80,RING_TIP_EXT,0.01710288,-0.05788350,0.10657531,-0.44176862,0.52907681,0.43522823,-0.57922024,0.00650000
RIGHT,0.80,0.80,LITTLE_METACARPAL_EXT,0.04498747,-0.06041753,0.15415016,0.16108878,0.09071825,0.73504877,-0.65232283,0.01850000
RIGHT,0.80,0.80,LITTLE_PROXIMAL_EXT,0.03753109,-0.08204049,0.09550929,-0.49338788,0.31340230,-0.63536954,0.50463277,0.00900000
RIGHT,0.80,0.80,LITTLE_INTERMEDIATE_EXT,0.00934122,-0.08502024,0.08604479,-0.71325856,0.65969253,-0.23618466,0.01690958,0.00750000
RIGHT,0.80,0.80,LITTLE_DISTAL_EXT,0.00287984,-0.07984912,0.10201454,-0.50407976,0.63602370,0.30096754,-0.50079679,0.00670000
RIGHT,0.80,0.80,LITTLE_TIP_EXT,0.01371205,-0.07844347,0.10566854,-0.50407976,0.63602370,0.30096754,-0.50079679,0.00650000
RIGHT,0.80,1.00,PALM_EXT,0.04560111,-0.03774559,0.11516970,0.03142459,0.04199835,0.63554382,-0.77028173,0.01190000
RIGHT,0.80,1.00,WRIST_EXT,0.04103768,-0.04022324,0.16783795,-0.10648263,-0.17338611,0.63070679,-0.74887294,0.01190000
RIGHT,0.80,1.00,THUMB_METACARPAL_EXT,0.01915719,-0.01798952,0.14867160,-0.17897883,-0.29193249,0.00190871,-0.93954211,0.01210000
RIGHT,0.80,1.00,THUMB_PROXIMAL_EXT,-0.00298049,-0.00435525,0.11774147,-0.25502947,0.18671112,0.09869273,0.94358879,0.01170000
RIGHT,0.80,1.00,THUMB_DISTAL_EXT,-0.01280111,-0.02120352,0.09172159,-0.72199535,0.10592830,0.18465376,0.65833580,0.01050000
RIGHT,0.80,1.00,THUMB_TIP_EXT,-0.01014791,-0.04185355,0.09307766,-0.72199535,0.10592830,0.18465376,0.65833580,0.00960000
RIGHT,0.80,1.00,INDEX_METACARPAL_EXT,0.04020924,-0.01972282,0.15297121,-0.04438781,0.00488157,0.71907574,-0.69349611,0.02100000
RIGHT,0.80,1.00,INDEX_PROXIMAL_EXT,0.04546050,-0.01566619,0.07889456,0.51347041,-0.43263087,0.55668825,-0.48916006,0.01060000
RIGHT,0.80,1.00,INDEX_INTERMEDIATE_EXT,0.00239123,-0.01656044,0.07463682,-0.69768339,0.70864803,-0.00015061,-0.10514962,0.00950000
RIGHT,0.80,1.00,INDEX_DISTAL_EXT,0.00659926,-0.01240557,0.10228789,-0.45154181,0.52891892,0.47198540,-0.54183507,0.00860000
RIGHT,0.80,1.00,INDEX_TIP_EXT,0.02171184,-0.01255625,0.10179329,-0.45154181,0.52891892,0.47198540,-0.54183507,0.00770000
RIGHT,0.80,1.00,MIDDLE_METACARPAL_EXT,0.04472269,-0.03413373,0.15045661,0.03142447,0.04199784,0.63554406,-0.77028155,0.02140000
RIGHT,0.80,1.00,MIDDLE_PROXIMAL_EXT,0.04647958,-0.04135758,0.07988286,0.50681996,-0.43293828,0.56397831,-0.48747033,0.01130000
RIGHT,0.80,1.00,MIDDLE_INTERMEDIATE_EXT,0.00364011,-0.04160690,0.07508075,-0.70242244,0.70765370,-0.04092697,-0.06445822,0.00799000
RIGHT,0.80,1.00,MIDDLE_DISTAL_EXT,0.00476224,-0.03666759,0.10795885,-0.42465585,0.50939792,0.49260065,-0.56349528,0.00795000
RIGHT,0.80,1.00,MIDDLE_TIP_EXT,0.02361142,-0.03710967,0.10567290,-0.40387398,0.52602726,0.46959335,-0.58280724,0.00690000
RIGHT,0.80,1.00,RING_METACARPAL_EXT,0.04558111,-0.04781437,0.15174195,0.08071295,0.05688764,0.65373337,-0.75025529,0.01910000
RIGHT,0.80,1.00,RING_PROXIMAL_EXT,0.04425192,-0.06069791,0.08712345,-0.52648693,0.36595380,-0.57679754,0.50615656,0.01050000
RIGHT,0.80,1.00,RING_INTERMEDIATE_EXT,0.00480669,-0.06516790,0.07995182,-0.72740537,0.67370600,-0.12319932,-0.04271102,0.00840000
RIGHT,0.80,1.00,RING_DISTAL_EXT,0.00133917,-0.05866677,0.10747933,-0.43942308,0.52727693,0.43746698,-0.58095604,0.00740000
RIGHT,0.80,1.00,RING_TIP_EXT,0.01722347,-0.05788237,0.10655898,-0.43942308,0.52727693,0.43746698,-0.58095604,0.00650000
RIGHT,0.80,1.00,LITTLE_METACARPAL_EXT,0.04499352,-0.06041706,0.15414947,0.16118723,0.09063485,0.73503768,-0.65232259,0.01850000
RIGHT,0.80,1.00,LITTLE_PROXIMAL_EXT,0.03752141,-0.08204025,0.09551072,-0.49377215,0.31419051,-0.63495541,0.50428796,0.00900000
RIGHT,0.80,1.00,LITTLE_INTERMEDIATE_EXT,0.00931242,-0.08499920,0.08609867,-0.71332687,0.66023064,-0.23455954,0.01558578,0.00750000
RIGHT,0.80,1.00,LITTLE_DISTAL_EXT,0.00292338,-0.07982826,0.10209715,-0.50255203,0.63485187,0.30317962,-0.50248158,0.00670000
RIGHT,0.80,1.00,LITTLE_TIP_EXT,0.01378174,-0.07844496,0.10568142,-0.50255203,0.63485187,0.30317962,-0.50248158,0.00650000
RIGHT,1.00,0.00,PALM_EXT,0.04559840,-0.03775924,0.11516690,0.03188898,0.04177204,0.63554943,-0.77027029,0.01190000
RIGHT,1.00,0.00,WRIST_EXT,0.04103637,-0.04022455,0.16783801,-0.10673863,-0.17369568,0.63066363,-0.74880171,0.01190000
RIGHT,1.00,0.00,THUMB_METACARPAL_EXT,0.01917864,-0.01796407,0.14868844,-0.17934103,-0.29351038,0.00481367,-0.93897104,0.01210000
RIGHT,1.00,0.00,THUMB_PROXIMAL_EXT,-0.00302316,-0.00424141,0.11784339,-0.24363333,0.19120842,0.09336793,0.94623762,0.01170000
RIGHT,1.00,0.00,THUMB_DISTAL_EXT,-0.01331022,-0.02039498,0.09156448,-0.70600772,0.11533098,0.18621685,0.67348063,0.01050000
RIGHT,1.00,0.00,THUMB_TIP_EXT,-0.01106535,-0.04113197,0.09205467,-0.70600772,0.11533098,0.18621685,0.67348063,0.00960000
RIGHT,1.00,0.00,INDEX_METACARPAL_EXT,0.03601786,-0.01529127,0.15050608,-0.08870957,0.03989524,0.71327257,-0.69410545,0.02100000
RIGHT,1.00,0.00,INDEX_PROXIMAL_EXT,0.04954866,-0.01036525,0.07754004,-0.01981742,0.02702572,-0.73224127,0.68022108,0.01060000
RIGHT,1.00,0.00,INDEX_INTERMEDIATE_EXT,0.04665852,-0.00981092,0.03370863,0.01398860,-0.00404902,-0.70096266,0.71304965,0.00950000
RIGHT,1.00,0.00,INDEX_DISTAL_EXT,0.04738697,-0.00940138,0.00502527,0.00736403,-0.02938542,-0.69967228,0.71382183,0.00860000
RIGHT,1.00,0.00,INDEX_TIP_EXT,0.04817718,-0.00986427,-0.01006836,0.00736403,-0.02938542,-0.69967228,0.71382183,0.00770000
RIGHT,1.00,0.00,MIDDLE_METACARPAL_EXT,0.04475330,-0.03413218,0.15045303,0.03188902,0.04177210,0.63554943,-0.77027035,0.02140000
RIGHT,1.00,0.00,MIDDLE_PROXIMAL_EXT,0.04644351,-0.04138637,0.07988077,0.50987488,-0.43666500,0.56091601,-0.48448527,0.01130000
RIGHT,1.00,0.00,MIDDLE_INTERMEDIATE_EXT,0.00354590,-0.04156697,0.07562584,-0.70095021,0.70794964,-0.02104790,-0.08387095,0.00799000
RIGHT,1.00,0.00,MIDDLE_DISTAL_EXT,0.00651474,-0.03666413,0.10839438,-0.39635861,0.48342445,0.51661968,-0.58506906,0.00795000
RIGHT,1.00,0.00,MIDDLE_TIP_EXT,0.02503626,-0.03734213,0.10424638,-0.37664169,0.49893925,0.49272728,-0.60532755,0.00690000
RIGHT,1.00,0.00,RING_METACARPAL_EXT,0.04566763,-0.04780769,0.15173218,0.08173725,0.05591594,0.65364057,-0.75029844,0.01910000
RIGHT,1.00,0.00,RING_PROXIMAL_EXT,0.04415539,-0.06070858,0.08712119,-0.53375447,0.37596112,-0.57044429,0.49835119,0.01050000
RIGHT,1.00,0.00,RING_INTERMEDIATE_EXT,0.00448247,-0.06486529,0.08117157,-0.72537202,0.67793566,-0.09840799,-0.06749573,0.00840000
RIGHT,1.00,0.00,RING_DISTAL_EXT,0.00302243,-0.05827445,0.10884911,-0.40459433,0.50004852,0.46881709,-0.60536492,0.00740000
RIGHT,1.00,0.00,RING_TIP_EXT,0.01871033,-0.05794001,0.10610098,0.40459433,-0.50004852,-0.46881709,0.60536492,0.00650000
RIGHT,1.00,0.00,LITTLE_METACARPAL_EXT,0.04509832,-0.06040871,0.15413776,0.16279513,0.08927453,0.73483461,-0.65233976,0.01850000
RIGHT,1.00,0.00,LITTLE_PROXIMAL_EXT,0.03737006,-0.08203620,0.09553373,-0.50043273,0.32750231,-0.62768942,0.49831399,0.00900000
RIGHT,1.00,0.00,LITTLE_INTERMEDIATE_EXT,0.00885109,-0.08465332,0.08703095,-0.71417707,0.66878033,-0.20647293,-0.00733448,0.00750000
RIGHT,1.00,0.00,LITTLE_DISTAL_EXT,0.00372524,-0.07949978,0.10347492,-0.47079718,0.61035454,0.34515810,-0.53542906,0.00670000
RIGHT,1.00,0.00,LITTLE_TIP_EXT,0.01499674,-0.07854587,0.10564446,-0.47079718,0.61035454,0.34515810,-0.53542906,0.00650000
RIGHT,1.00,0.20,PALM_EXT,0.04560022,-0.03775835,0.11516666,0.03190481,0.04176449,0.63555086,-0.77026898,0.01190000
RIGHT,1.00,0.20,WRIST_EXT,0.04103777,-0.04022330,0.16783783,-0.10675330,-0.17370631,0.63066238,-0.74879831,0.01190000
RIGHT,1.00,0.20,THUMB_METACARPAL_EXT,0.01915349,-0.01799399,0.14866871,-0.17891833,-0.29167247,0.00142947,-0.93963546,0.01210000
RIGHT,1.00,0.20,THUMB_PROXIMAL_EXT,-0.00297357,-0.00437433,0.11772460,-0.25690621,0.18596283,0.09956378,0.94313592,0.01170000
RIGHT,1.00,0.20,THUMB_DISTAL_EXT,-0.01271620,-0.02133590,0.09174901,-0.72459257,0.10435957,0.18437247,0.65580678,0.01050000
RIGHT,1.00,0.20,THUMB_TIP_EXT,-0.00999740,-0.04196751,0.09324807,-0.72459257,0.10435957,0.18437247,0.65580678,0.00960000
RIGHT,1.00,0.20,INDEX_METACARPAL_EXT,0.03901879,-0.01846325,0.15227062,-0.05700474,0.01483867,0.71766233,-0.69389641,0.02100000
RIGHT,1.00,0.20,INDEX_PROXIMAL_EXT,0.04663559,-0.01416361,0.07841343,-0.38939568,0.33077377,-0.64003658,0.57385850,0.01060000
